12,"Round16","Sample Set 4","Earth and Space","Pegmatites are examples of what kind of rock that can be formed by cooling processes within the earth?\nW) Intrusive\nX) Extrusive\nY) Metamorphic\nZ) Detrital","W) Intrusive"
13,"Round16","Sample Set 4","Biology","What type of cells begin as monocytes and are an important part of the immune system because of their ability to engulf foreign material and dead or dying indigenous cells?","Macrophage(s)\n"
14,"Round16","Sample Set 4","Chemistry","To the nearest whole degree Celsius, at what temperature is water the densest?","4"
14,"Round16","Sample Set 4","Chemistry","Most of the peptide chains in a myoglobin molecule adopt what secondary structure?","Helix"
15,"Round16","Sample Set 4","Biology","Sometimes, organisms modify the environments in which they occur; for example, termites build mounds with varied chimneys that regulate gas exchange, temperature, and other environmental parameters. This process is most commonly referred to as:","Ecosystem Engineering"
15,"Round16","Sample Set 4","Biology","The American bullfrog is a prolific hunter and can eat a wide variety of foods, including native western pond turtles and mice. Currently, western pond turtles are listed as an endangered species. Which of the following best explains why turtle populations would be more impacted than mice by the introduction of bullfrogs?\nW) Bullfrogs like to eat turtles more than they like to eat mice\nX) Turtles run slower than mice so they can’t get away from the bullfrogs\nY) Mice hide better than turtles\nZ) Turtles have a much longer generation time than mice","Z) Turtles Have a Much Longer Generation Time Than Mice\n"
16,"Round16","Sample Set 4","Earth and Space","What type of smog in the boundary layer of the atmosphere contains sulfur dioxide?\nW) Oxidizing\nX) Photochemical\nY) Reducing\nZ) Boundary layer","Y) Reducing"
16,"Round16","Sample Set 4","Earth and Space","What types of clouds have smooth, lens-like shapes and can stack vertically on top of each other?","Altocumulus Standing Lenticularus (Accep T: Lenticular Clouds)"
17,"Round16","Sample Set 4","Physics","Two sounds of the same intensity will be perceived by the human ear to have the same loudness if:\nW) The two sounds have the same pitch\nX) The two sounds have the same pitch and the same timbre\nY) The two sounds have the same timbre\nZ) The two sounds are below 100 Hertz","X) the Two Sounds Have the Same Pitch and  the Same Timbre"
18,"Round16","Sample Set 4","Math","In the use of a statistical test, which of the foll owing constitutes a \nType I (read as: type one) error?\nW) rejecting a true null hypothesis\nX) accepting a false null hypothesis\nY) using a sample size that is too small for the test\nZ) comparing samples that differ too much in size","W)  Reject Ing a True Null Hypothesis"
19,"Round16","Sample Set 4","Biology","Which of the following most closely approximates the number of protein -coding genes in the human genome?\nW) 10,000\nX) 20,000\nY) 50,000\nZ) 100,000","X) 20,000"
19,"Round16","Sample Set 4","Biology","Arrange the following to depict the conduction pathway in the vertebrate heart: 1) atrioventricular node, 2) right and left bundle branches, 3) sinoatrial node, 4) \nBundle of His, 5) Purkinje fibers.","3) Sinoatrial Node; 1) Atrioventricular Node; 4) Bundle of His; 2) \nRight and Left Bundle Branches; 5) Purki Nje Fibers\n"
20,"Round16","Sample Set 4","Chemistry","The degree of unsaturation of a hydrocarbon containing two rings is equivalent to the degree of unsaturation of a hydrocar bon containing an:\nW) Alkane\nX) Alkene\nY) Alkyne\nZ) Alcohol","Y) Alkyne"
20,"Round16","Sample Set 4","Chemistry","The dehydrogenation of a single C -C bond within a hydrocarbon leads to what change in the number of hydrogens in the molecule?","Loss of 2 Hydrogens"
21,"Round16","Sample Set 4","Physics","In 1999, NASA lost a $125 million Mars orbiter because:\nW) The atmosphere on Mars was so corrosive that the orbiter was destroyed\nX) The engine did not fire\nY) The robotic arm jilted i t out of orbit\nZ) Lockheed Martin engineers used English units of measurement and NASA used the metric system","Z) Lockheed Martin Engineers Used English Units of \nMeasurement and Nasa Used the Metric System"
21,"Round16","Sample Set 4","Physics","Arturo, whose mass is 45 kilograms, is riding his 5.0 kilogram skateboard down the sidewalk with a constant speed of 6.0 meters per second when he rolls across a 10.0 meter long patch of sand on the pavement. The sand provides a force of friction of 6.0 newtons. What is Arturo’s speed in meters per second as he emerges from the sand?\nW) 0\nX) 1.8\nY) 3.8\nZ) 5.8","Z) 5.8\n"
22,"Round16","Sample Set 4","Chemistry","Which of the following does not describe how atoms in a CH^2group can vibrate?\nW) Rocking\nX) Symmetrical stretching\nY) See-sawing\nZ) Twisting","Y) See-Sawing"
22,"Round16","Sample Set 4","Chemistry","A chemist is trying to interpret the results of his Infra -Red \nSpectroscopy analysis of a compound. He sees a band of high absorbance, around 95%, at about 1775 inverse centimeters. What functional group does his compound most likely contain?","Carbonyl"
23,"Round16","Sample Set 4","Math","Evaluate log (read as: log of the quantity 10 to the x times 100 over 10 thousand)\nW) 2 - x\nY) X)\nZ) 10xx + 3-x 2","X) X – 2"
23,"Round16","Sample Set 4","Math","Find the polynomial with real coefficients, leading coefficient 1, and least degree that has 2 + 3i as a zero.","X^2 – 4x +13\n"
24,"Round16","Sample Set 4","Energy","Earth’s core is kept hot by the radioactive decay of several radioactive substances, including Uranium-235 and 238; name the other two heat-producing isotopes which are also significant contributors to the radioactive heat production of the Earth.","Potassium-40 and Thorium-232 (Do Not Accept Potassium and \nThorium )"
25,"Round16","Sample Set 4","Earth and Space","Lake Vost ok, an Antarctic subglacial lake, is thought to be a potential analogue for two bodies of astrobiological interest. Name one.","Europa or Enceladus (Read As:  Ehn-Sehl-Ah-Duhs)"
25,"Round16","Sample Set 4","Earth and Space","The Jovian moon Europa is t hought to have a liquid water ocean underlying a water ice shell. What mechanism is responsible for warming the \nEuropan ocean?","Tidal Heating (Accept: Gravitational Heating or Internal \nFriction Caused by Jupiter’s Gravity)"
1,"Round-1C","Question Set C","Biology","Rough endoplasmic reticulum is named rough because it possesses what cellular structures?","Ribosomes"
1,"Round-1C","Question Set C","Biology","In humans, backflow of blood from ventricles into atria during contraction is prevented primarily by what structures?","Valves"
2,"Round-1C","Question Set C","Chemistry","What are the names for positive and negative ions, respectively?","Positive = Cations;  Negative = Anions"
2,"Round-1C","Question Set C","Chemistry","Arrange the following 4 substances in order of increasing pH: orange juice; human gastric juice; blood; aqueous ammonia","Human Gastric Juice;  Orange Juice;  Blood;  Aqueous Ammonia"
3,"Round-1C","Question Set C","Physics","What is the scientific term for a change in velocity per unit time?","Acceleration"
3,"Round-1C","Question Set C","Physics","What is the most common term in physics for the product of mass times velocity?","Momentum"
4,"Round-1C","Question Set C","Math","What is the 5^th term in the geometric progression whose first three terms are: 64, 16, 4","1/4  (Accept:  0.25)"
4,"Round-1C","Question Set C","Math","Giving your answer in centimeters to the first decimal place, if one leg of an isosceles right triangle is 100 centimeters long, how long is the hypotenuse?","141.4\n(Solution:  C = a 2 = 100 2 - 141.4cm)"
5,"Round-1C","Question Set C","Earth Science","As a percentage by volume in Earth’s atmosphere, what are the two most abundant gases in Earth’s atmosphere?","Nitrogen and Oxygen  (In Any Order)"
5,"Round-1C","Question Set C","Earth Science","What type of glacier flows outward from a center as opposed to down a mountain valley?","Continental"
6,"Round-1C","Question Set C","General Science","One kilogram is nearly equivalent to how many pounds:\nW) 454\nX) 4.54\nY) 220\nZ) 2.2","Z)  2.2"
6,"Round-1C","Question Set C","General Science","Which of the following reagents would be labeled as highly flamm able because of its low flash point:\nW) glycerol \nX) methanol\nY) carbon tetrachloride\nZ) sulfuric acid","X)  Methanol"
7,"Round-1C","Question Set C","Astronomy","What is the most common term for the celestial phenomenon that causes a comet's tail in our solar system to point away from the Sun?","The Solar Wind"
7,"Round-1C","Question Set C","Astronomy","Which of the following is the BEST description of our Sun:\nW) a cool large star similar to Proxima Centauri\nX) a small-sized star about 6 billion years old\nY) a mid-sized yellow dwarf star\nZ) a large-sized red giant about 4.7 billion years old","Y)  a Mid-Sized Yellow Dwarf Star"
8,"Round-1C","Question Set C","Biology","Which of the following occurs in meiosis but NOT in mitosis:\nW) spindle apparatus attaches to kinetochores\nX) nuclear membrane is not visible \nY) crossing over \nZ) chromosomes line up at central area of cell","Y )  Crossing Over"
8,"Round-1C","Question Set C","Biology","What is the anatomical term for the specific section of the small intestine into which the pancreatic duct delivers its digestive enzymes?","Duodenum"
9,"Round-1C","Question Set C","Chemistry","In the combustion of methane, if the supply of oxygen is somewhat insufficient, what colorless, odorless and poisonous gas is produced?","Carbon Monoxide  (Accept:  Co)"
9,"Round-1C","Question Set C","Chemistry","Element number 19 has an isotope named potassium-40. How many neutrons does this isotope contain?","21"
10,"Round-1C","Question Set C","Physics","What property of a sound wave most directly determines the pitch of a violin’s note?","Frequency"
11,"Round-1C","Question Set C","Math","Solve the following equation for x: – 3|x| = –15 (read as: minus 3 times the absolute value of x equals minus 15)","5 and –5"
11,"Round-1C","Question Set C","Math","One-half of a number added to one third of the same number is 68 less than the number. What is the number?","408\n(Solution:  X/2 + X/3 = X  – 68; X = 408)"
12,"Round-1C","Question Set C","Earth Science","Giving your answer as north, south, east, or west, from what general direction does the jet stream flow?","West"
12,"Round-1C","Question Set C","Earth Science","In which of the following locations would you typically expect the average salinity of surface sea water to be the HIGHEST:\nW) at the mouth of the Mississippi River \nX) in the waters above the Arctic Circle \nY) in the Black Sea\nZ) in the Dead Sea","Z)  in the Dead Sea"
13,"Round-1C","Question Set C","General Science","In the mks system, what are the 3 fundamental units?","Meters;  Kilograms;  Se Conds"
13,"Round-1C","Question Set C","General Science","Giving your answer in scientific notation, convert 10 square meters into square millimeters:","1  × 10^7 (Do Not Accept: 10^7)"
14,"Round-1C","Question Set C","Astronomy","Which of the following is NOT true:\nW) most of the meteorites that have been found have a high iron content\nX) a bolometer is used to measure the energy output of the Sun\nY) the celestial coordinate analogous to latitude is called ascension\nZ) sunlight reflecting off the Earth is called Earthshine","Y)  the Celestial Coordinate Analogous to Latitude Is Called \nAscension"
14,"Round-1C","Question Set C","Astronomy","Which of the following BEST describes the zenith:\nW) the point in the sky that is at 180 degrees of inclination to the horizon\nX) 90 degrees opposite to the nadir\nY) the opposite position on the ecliptic to an observer\nZ) the point on the celestial sphere directly overhead of an observer","Z)  the Point on the Celestial Sphere Directly Overhead of an \nObs Erver"
15,"Round-1C","Question Set C","Biology","Which of the following MOST closely represents the location of the temporal bone in humans:\nW) above the eye\nX) cheek or lateral border of the eye\nY) back of skull\nZ) top of skull","X)  Cheek or Lateral Border of the Eye"
15,"Round-1C","Question Set C","Biology","What is the common name for the joint that is formed by the articulation of the tibia, the fibula, and the femur?","Knee"
16,"Round-1C","Question Set C","Chemistry","How many unpaired electrons are in a neutral bromine atom?","1"
16,"Round-1C","Question Set C","Chemistry","Which of the following is the term used to describe the resistance to flow of a liquid:\nW) viscosity\nX) surface tension\nY) maleability\nZ) vapor pressure","W)  Viscosity"
17,"Round-1C","Question Set C","Physics","Which of the following is LEAST accurate:\nW) alpha particles are the same as helium nuclei\nX) polarization of light supports the particle behavior of light\nY) a photon is a particle of light\nZ) light slows down when it moves from a vacuum into glass","X)  Polarization of Light Supports the Particle Behavior of \nLight"
18,"Round-1C","Question Set C","Math","Evaluate the expression, x(y + z)^2, when x = 2, y = -8; and z = 3:","50"
18,"Round-1C","Question Set C","Math","If Emily can paint a fence in 4 hours but Kathy takes 6 hours, how many hours will it take them to paint the fence if they work together?","2\n52\n(Accept:  12\n5 or 2.4)\n(Solutio N:  1/x = 1/4 + 1/6;  X = 12/5 Hrs or 2 2/5 Hrs)"
19,"Round-1C","Question Set C","Earth Science","Which of the following is considered the principal volcanic gas:\nW) carbon dioxide \nX) water vapor\nY) sulfur dioxide\nZ) methane","X)  Water Vapor"
19,"Round-1C","Question Set C","Earth Science","Calcite belongs to which of the following mineral groups:\nW) oxide\nX) sulfate\nY) carbonate\nZ) calcium silicate","Y)  Carbonate\n(Solution:  Caco^3)"
20,"Round-1C","Question Set C","General Science","Which of the following is NOT a fermentation product of yogurt:\nW) acetaldehyde\nX) formaldehyde\nY) acetic acid\nZ) lactic acid","X)  Formaldehyde"
20,"Round-1C","Question Set C","General Science","Convert 1 cubic decimeter into cubic centimeters:","1,000"
21,"Round-1C","Question Set C","Astronomy","What is the Latin-derived term for the relatively smooth lunar plains that are areas of the Moon that appear dark as viewed from Earth?","Mare  (Accept:  Maria)"
21,"Round-1C","Question Set C","Astronomy","What planet has the greatest variation in temperature over a single one of its planetary days?","Mercury"
22,"Round-1C","Question Set C","Biology","What is typically the largest organelle of a mature plant cell and can comprise up to 80% of the c ell’s volume?","Central Vacuole  (Accept:  Vacuole)"
22,"Round-1C","Question Set C","Biology","What eukaryotic cell organelle primarily functions to modify, sort, and package products for exocytosis?","Golgi  (Accept:  Golgi Apparatus, Complex or Stack)"
23,"Round-1C","Question Set C","Chemistry","What scientific principle BEST describes why fresh pickles soaked in brine shrivel up after a period of time?","Osmosis"
23,"Round-1C","Question Set C","Chemistry","If two solutions that are separated by a semipermeable membrane have the same osmotic pressure, they are said to be:\nW) isotonic\nX) hypotonic\nY) hypertonic\nZ) hyperosmotic","W)  Isotonic"
24,"Round-1C","Question Set C","Physics","A circuit with 2 different resistors wired in series will have a total resistance that is:\nW) equal to the sum of the two resistances\nX) less than either resistance\nY) equal to that of the greater resistance\nZ) equal to that of the lesser resistance","W)  Equal to the Sum of the Two Resistances"
24,"Round-1C","Question Set C","Physics","What is the most common isotope of carbon?","Carbon-12  (Accept:  C-12 or 12)"
25,"Round-1C","Question Set C","Biology","How many walking legs are found in arachnids?","8"
25,"Round-1C","Question Set C","Biology","What is the MOST common term for the general type of nourishment characteristic of mushrooms where the organism derives its nutrients by absorbing the biological products of another organism?","Saprophytic  (Accept:  Saprobe or Saprophage or Saproph Yte)"
1,"Round-2C","Question Set C","Chemistry","In addition to iron, what 2 substances must be present for iron to rust?","Oxygen;  Water  (Accept:  O\n^2, H\n^2o)"
1,"Round-2C","Question Set C","Chemistry","Classify the following 3 elements as a halogen, metalloid, or transition metal, respectively: silicon; iron; iodine","Halogen = Iodine;  Metalloid = Silicon;  Transition Metal = Iron"
2,"Round-2C","Question Set C","Physics","If a car is going around a corner, which of the following statements correctly describes the relationship among the speeds of the wheels on the car:\nW) the wheels all rotate at the same speed \nX) the wheels on the inside of the corner rotate faster because they have less distance to travel\nY) the wheels on the inside of the corner rotate faster because they have more distance to travel \nZ) the wheels on the outside of the corner rotate faster because they have more distance to travel","Z)  the Wheels on the Outside of the Corner Rotate Faster \nBecause They Have More Distance to Travel"
2,"Round-2C","Question Set C","Physics","How many kilometers will a mosquito travel in 9.5 hours if it moves in a straight path with an average speed of 8 kilometers per hour?","76\n(Solution: 8km/h × 9.5 H = 76 Km)"
3,"Round-2C","Question Set C","Biology","What is the most appropriate term for the genetic character of an organism having a pair of identical alleles for a certain trait:\nW) dominant\nX) recessive\nY) homozygous\nZ) heterozygous","Y)  Homozygous"
3,"Round-2C","Question Set C","Biology","Which of the following is NOT a blood vessel located in the human head or neck:\nW) jugular vein \nX) jugular artery\nY) internal carotid artery\nZ) temporal vein","X)  Jugular Artery"
4,"Round-2C","Question Set C","Math","Solve the following inequality for x: |(x + 5)| > –7 (read as: the absolute value of, open parenthesis, x + 5, close parenthesis, is greater than –7)","All Real Numbers  (Accept:  + Infinity to –Infinity)"
4,"Round-2C","Question Set C","Math","The Adams family bought a home entertainment system for $10,000.00. \nThey paid $4,000.00 down and must pay off the balance in 12 equal payments. If the simple interest on the balance is 10% of the amount borrowed, how much is each monthly installment?","$550.00\n(Solution:  10,000 – 4000 = 6000 Bal;  6000 × 0.1 = 600;  6,600 ÷ 12 Months = $550.00)"
5,"Round-2C","Question Set C","Earth Science","What is the name for the lowermost 12 to 18 kilometers of \nEarth’s atmosphere?","Troposphere"
5,"Round-2C","Question Set C","Earth Science","Which of the following is NOT a process that makes up the \nEarth’s hydrologic cycle:\nW) precipitation\nX) condensation\nY) transpiration\nZ) sedimentation","Z)  Sedimentation"
6,"Round-2C","Question Set C","General Science","An isotonic solution of sodium chloride, also known as normal saline, is what percent by mass:\nW) 0.045%\nX) 0.9%\nY) 2.5%\nZ) 10%","X)  0.9%"
6,"Round-2C","Question Set C","General Science","Which of the following BEST describes the size of a typical animal virus:\nW) 600 micrometers\nX) 100 nanometers\nY) 1 nanometer\nZ) 1 angstrom","X)  100 Nanometers"
7,"Round-2C","Question Set C","Astronomy","Our Sun is a:\nW) A-type star\nX) B-type star\nY) G-type star\nZ) K -type star","Y)  G-Type Star"
7,"Round-2C","Question Set C","Astronomy","What element was first discovered through spectroscopic analysis of the Sun?","Helium"
8,"Round-2C","Question Set C","Chemistry","What element is central to synthetic chemistry because of the unique ability of its atoms to bind to one another with single, double and triple bonds and form chains, branches and rings of varying sizes?","Carbon"
9,"Round-2C","Question Set C","Physics","Which of the following is the SI unit for the product of newtons and meters:\nW) henry\nX) watt\nY) erg\nZ) joule","Z)  Joule"
9,"Round-2C","Question Set C","Physics","In a gearing arrangement where a 10-tooth pinion drives a 40-tooth gear, what is the gear ratio:\nW) 1 to 4\nX) 4 to 1\nY) 1 to 10\nZ) 40 to 1","X)  4 to 1"
10,"Round-2C","Question Set C","Biology","The type of muscle that is in the walls of human arteries is:\nW) smooth \nX) striated\nY) skeletal\nZ) fast twitch","W)  Smooth"
10,"Round-2C","Question Set C","Biology","Name all of the following 4 organisms that are bivalves:clam; oyster; mussel; snail","Clam;  Oyste R;  Mussel"
11,"Round-2C","Question Set C","Math","Simplify the following, giving your answer in proper scientific notation: (2.0 × 10^-^6)^4","1.6 × 10^-^23"
11,"Round-2C","Question Set C","Math","What is the sum of the first 5 terms of the geometric sequence in which the first term is 2 and the common ratio is 2?","62\n(Solution:  2 + 4 + 8 + 16 + 32 = 62)"
12,"Round-2C","Question Set C","Earth Science","Which of the following is the largest global reserve of carbon on Earth:\nW) oceans\nX) soils\nY) vegetation\nZ) atmospheric CO^2^","W)  Oceans"
12,"Round-2C","Question Set C","Earth Science","What moon of Saturn was shown by the Cassini space-craft to be spewing a watery, gassy plume from its geothermally heated south pole?","Enceladus"
13,"Round-2C","Question Set C","General Science","Which of the following is a trace element in coal that is a pollutant and neurotoxin released into the atmosphere when coal is burned, for which some states are currently developing technologies to reduce these emissions by 70 to 90%:\nW) sulfur\nX) mercury\nY) carbon\nZ) chromium","X)  Mercury"
13,"Round-2C","Question Set C","General Science","What is the term for the process of the addition of small amounts of certain elements that makes semiconductors become useful electronic materials?","Doping"
14,"Round-2C","Question Set C","Astronomy","Which of the following is the BEST explanation for why the \nNorthern Hemisphere’s summer occurs when the Sun is not the closest to Earth in Earth’s orbit around the Sun:\nW) the Sun’s rays are made of mostly neutrinos that have such small mass that distance does not matter\nX) the Sun emits different amounts of energy at different times of the year \nY) the Sun’s rays strike the Northern Hemisphere more directly in summer\nZ) because of precession","Y)  the Sun’s Rays Strike the Northern Hemisphere More \nDirectly in Summer"
15,"Round-2C","Question Set C","Chemistry","What is the MOST common method for separating a mixture of liquids based on the di fferences in component volatilities?","Distillation  (Accept:  Fractional or Simple Distillation)"
15,"Round-2C","Question Set C","Chemistry","What type of interaction occurs between molecules of H^2O that causes it to have a higher boiling point than H^2S?","Hydrogen Bonding"
16,"Round-2C","Question Set C","Physics","Giving your answer as north, south, east, or west relative to a point on the Equator, in what direction is the Earth’s angular velocity as it rotates daily about its axis?","North\n(Solution:  Fingers of Right Hand Go Towards East (Direction of Earth’s Rotation) and Thumb Goes North)"
16,"Round-2C","Question Set C","Physics","Ignoring air resistance, wind velocity, and the rotation of the Earth, if a projectile is fired directly upwar ds, the horizontal component of the projectile’s velocity:\nW) is zero\nX) remains a non zero constant\nY) continuously increases\nZ) continuously decreases","W)  Is Zero"
17,"Round-2C","Question Set C","Biology","Which of the following is a homologous structure to a whale flipper:\nW) insect wing\nX) human arm\nY) a fish operculum\nZ) shark fin","X)  Human Arm"
17,"Round-2C","Question Set C","Biology","A sarcomere is a basic unit in what specific tissue of mammals?","Muscle"
18,"Round-2C","Question Set C","Math","Evaluate the following radical expression: 5 3− 75","0"
18,"Round-2C","Question Set C","Math","Find the positive geometric mean between the numbers 1 and 10,000:","100\n(Solution:  N^th = A(r)^n^-^1;  10,000 = 1r^3^-^1 = 100;  100 × 100 = 10,000)"
19,"Round-2C","Question Set C","Earth Science","In which of the following locations is oceanic crust converging with oceanic crust:\nW) the Aleutian Islands \nX) the Himalayan Mountains\nY) the Mid-Atlantic Ridge\nZ) the E ast Pacific Rise","W)  the Aleutian Islands"
19,"Round-2C","Question Set C","Earth Science","About what percent of all glaciers in the world are retreating today:\nW) 25%\nX) 50%\nY) 75%\nZ) 100%","Z)  100%"
20,"Round-2C","Question Set C","General Science","The process in which fat globules in milk are broken up into smaller, more evenly dispersed particles is BEST described as:\nW) lactation \nX) pasteurization \nY) fermentation\nZ) homogenization","Z)  Homogenization"
20,"Round-2C","Question Set C","General Science","Which of the following is LEAST accurate regarding non-fuel petroleum products:\nW) petroleum jelly is often used to make household toiletries\nX) asphalt is often used in making roof shingles\nY) petrochemicals are used to make latex\nZ) printing inks and paint solvents are often petroleum-based","Y)  Petrochemicals Are Used to Make Latex"
21,"Round-2C","Question Set C","Astronomy","What scientific term is given to the apparent path of the Sun around the celestial sphere?","The Ecliptic"
21,"Round-2C","Question Set C","Astronomy","The local group is a collection of what type of astronomical bodies?","Galaxies"
22,"Round-2C","Question Set C","Chemistry","What general term BEST describes the use of electrical current tocause a normally non -spontaneous reaction to occur?","Electrolysis"
22,"Round-2C","Question Set C","Chemistry","In a chemical reaction, what is the term that describes the time required for a reactant to reach half its original concentration?","Half-Life  (Accept:  T½ )"
23,"Round-2C","Question Set C","Physics","Neglecting air resistance, at what angle above the horizontal would you aim your garden hose nozzle to obtain the greatest horizontal distance if the nozzle is at ground level:\nW) 0º\nX) 30º\nY) 45º\nZ) 60º","Y)  45º"
23,"Round-2C","Question Set C","Physics","Tim hears water dripping from a faucet while trying to take a nap. If he counts 20 drops in one minute, what is the period of the drops, in seconds?","3\n(Solution:  T = 60s/ 20drops = 3 Sec)"
24,"Round-2C","Question Set C","Biology","The lambdoid suture is found in which of the following parts of the human body:\nW) scapula\nX) pelvis\nY) skull\nZ) knee","Y)  Skull"
24,"Round-2C","Question Set C","Biology","Name all of the following 5 organs in the human body that are NOT typically considered part of the respiratory system: nose; bronchi; pharynx; esophagus; cervix","Esophagus;  Cervix"
25,"Round-2C","Question Set C","Physics","What is the SI unit given to a volt per ampere?","Ohm"
25,"Round-2C","Question Set C","Physics","What is the current, in amperes, for a 3600-watt electric conveyor operating on a 240-volt power source?","15\n(Solution:  Current = Watts/volts; 3600/240 = 15 Amperes)"
1,"Round-3C","Question Set C","Physics","The slope of a velocity versus time graph represents:\nW) acceleration\nX) velocity\nY) position\nZ) displacement","W)  Acceleration"
1,"Round-3C","Question Set C","Physics","Under which of the following conditions is the average velocity equal to the average of an object’s initial and final velocity:\nW) always \nX) never \nY) only when the acceleration changes \nZ) only when the acceleration is constant","Z)  Only When the Accelera Tion Is Constant"
2,"Round-3C","Question Set C","Chemistry","Which of the following is an EXTENSIVE property of matter:\nW) temperature\nX) density\nY) mass \nZ) viscosity","Y)  Mass\n(Solution: Extensive Properties Depend on the Amount of Substance Present)"
2,"Round-3C","Question Set C","Chemistry","What is the name for the phenomenon that occurs when a light beam becomes visible after passing through a colloid, an example of which is a beam of light passing through fog at night?","The Tyndall E Ffect"
3,"Round-3C","Question Set C","Biology","How many autosomes are in a normal nucleated human nerve cell in \nG-zero of the cell cycle?","44"
3,"Round-3C","Question Set C","Biology","Which of the following is NOT true of the human body:\nW) there are substantial numbers of lymph nodes in the wall of the large intestine\nX) veins have comparatively thick walls with more muscle than arteries \nY) there are two layers of smooth muscle in the walls of the small intestine\nZ) the small intestine is longer tha n the large intestine","X)  Veins Have Comparatively Thick Walls Wit H More Muscle \nThan Arteries"
4,"Round-3C","Question Set C","Math","What is the side of a square, in centimeters to the nearest whole number, given that its diagonal is 16 centimeters?","11\n(Solution:  S = 16/ 2 = 11.3 Cm)"
4,"Round-3C","Question Set C","Math","Solve the following equation for x: –10 |(x + 2)| = –50 (read as: negative 10 times the absolute value of, open parenthesis, x + 2, close parenthesis, equals negative 50)","3 and –7"
5,"Round-3C","Question Set C","Earth Science","What is the percent relative humidity if the vapor content is one-half the amount of vapor the mass of air can hold?","50%"
5,"Round-3C","Question Set C","Earth Science","Which of the following MOST directly modulates the intensity of incoming solar radiation through the course of a year:\nW) the eccentricity of Earth’s orbit\nX) the time for 1 orbit of Earth around the Sun \nY) Earth’s rapid rotation about its axis\nZ) the tilt of Earth’s axis","Z)  the Tilt of Earth’s Axis"
6,"Round-3C","Question Set C","General Science","Which of the following is closest to the conversion of 900 millibars into atmospheres:\nW) 0.09\nX) 0.9\nY) 9.0\nZ) 90.0","X)  0.9"
6,"Round-3C","Question Set C","General Science","Convert 2,000 meters per second into kilometers per hour:","7,200"
7,"Round-3C","Question Set C","Astronomy","At about 10 PM in late summer of 2006, an observer at about 35 degrees north latitude would most likely see the stars Altair, Deneb and Vega in which of the following places in the sky:\nW) low in the east\nX) low in the west\nY) about half way up in the northern sky\nZ) almost directly overhead","Z)  Almost Directly Overhead"
7,"Round-3C","Question Set C","Astronomy","What is the most common astronomical term for the interval of time between two successive passages of the Sun through the vernal equinox?","Tropical Year   (Accept:  Solar Year)"
8,"Round-3C","Question Set C","Physics","Stories have been told about opera singers breaking crystal glass by singing a certain tone loud enough. What is the most common term for the property that would account for this happening?","Resonance"
8,"Round-3C","Question Set C","Physics","What is the wavelength, in meters, of a sound wave that has a frequency of 600 hertz and a speed in a certain medium of 360 meters per second?","0.6\n(Solution:  Wavelength = Speed/f  = 360/600 = 0.6 Meters)"
9,"Round-3C","Question Set C","Chemistry","Which of the following techniques employs a moving phase and a stationary phase to separate components of a mixture:\nW) filtration\nX) centrifugation\nY) distillation\nZ) chromatography","Z)  Chromatography"
9,"Round-3C","Question Set C","Chemistry","Which of the following would you expect to have an electron affinity of zero:\nW) chlorine\nX) carbon \nY) hydrogen\nZ) helium","Z)  Helium"
10,"Round-3C","Question Set C","Biology","What specific part of the human brain has the most influence on heart rate, sleep, body temperature, and metabolism, and is a large part of the ventral portion of the diencephalon (read as: die-en-SEFF-ah-lon):\nW) hypothalamus (read as: hypo-THAL-ah-mus) \nX) cerebellum\nY) pituitary\nZ) sella turcica (read as: TURR-sik-ah)","W)  Hypothalamus"
10,"Round-3C","Question Set C","Biology","Name all of the following 5 muscles that are NOT part of the human rotator cuff: supraspinatus; infraspinatus; subscapularis; teres minor; latissimus dorsi","Latissimus Dorsi"
11,"Round-3C","Question Set C","Math","Solve the following inequality for x: x^2 < 3x","0 < X < 3"
11,"Round-3C","Question Set C","Math","What is the least common multiple of the following 4 numbers: 12, 15, 16, 20","240"
12,"Round-3C","Question Set C","Earth Science","What is the specific name for the tides that occur during the first and third-quarter phases of the Moon and have the smallest range?","Neap Tides  (Accept:  Neap)"
12,"Round-3C","Question Set C","Earth Science","Typically, thin veils or sheets of white fibrous clouds composed entirely of ice crystals which can sometimes cover the whole sky are called:\nW) alto-cumulus\nX) cirro-stratus\nY) nimbo-stratus\nZ) alto-stratus","X)  Cirro -Stratus"
13,"Round-3C","Question Set C","General Science","Suppose you measured the voltage of a fully-charged 12-volt battery and you get 3 identical results of 10.45 volts. Which of the following BEST describes your data:\nW) precise but not accurate \nX) accurate but not precise\nY) both accurate and precise\nZ) neither accurate nor precise","W)  Precise but Not Accurate"
13,"Round-3C","Question Set C","General Science","Giving your answer in proper scientific notation, convert 100 millimeters into kilometers:","1 X 10 ^-^4  (Do Not Accept 10^-^4)"
14,"Round-3C","Question Set C","Astronomy","Which of the following can you estimate BEST if you know the color of a star:\nW) luminosity \nX) elemental makeup\nY) temperature\nZ) mass","Y)  Temperature"
14,"Round-3C","Question Set C","Astronomy","Which of the following is closest to the maximum apparent brightness of the brightest star in the night sky from anywhere on Earth:\nX) W) ––1.515\nY) 4.5\nZ) 6","X)   –1.5"
15,"Round-3C","Question Set C","Physics","The area under the curve of a velocity versus time graph represents:\nW) acceleration\nX) velocity\nY) displacement\nZ) position","Y)  Displacement"
